#      mass       lower
 1.7628e+00  2.8205e-04
 1.7642e+00  2.6455e-04
 1.7655e+00  2.5098e-04
 1.7669e+00  2.4349e-04
 1.7683e+00  2.3717e-04
 1.7696e+00  2.2386e-04
 1.7710e+00  2.1020e-04
 1.7724e+00  2.0524e-04
 1.7738e+00  2.0365e-04
 1.7751e+00  2.1560e-04
 1.7765e+00  2.2258e-04
 1.7779e+00  2.2958e-04
 1.7793e+00  2.4278e-04
 1.7806e+00  2.5843e-04
 1.7820e+00  2.7163e-04
 1.7834e+00  2.7182e-04
 1.7848e+00  2.5748e-04
 1.7862e+00  2.5108e-04
 1.7875e+00  2.5344e-04
 1.7889e+00  2.6141e-04
 1.7903e+00  2.8023e-04
 1.7917e+00  2.9819e-04
 1.7930e+00  3.0840e-04
 1.7944e+00  3.1176e-04
 1.7958e+00  3.1617e-04
 1.7972e+00  3.1883e-04
 1.7986e+00  3.2519e-04
 1.8000e+00  3.3258e-04
 1.8014e+00  3.2635e-04
 1.8028e+00  3.0217e-04
 1.8042e+00  2.6303e-04
 1.8056e+00  2.2566e-04
 1.8069e+00  1.9852e-04
 1.8083e+00  1.8492e-04
 1.8097e+00  1.7452e-04
 1.8111e+00  1.7287e-04
 1.8125e+00  1.7874e-04
 1.8139e+00  1.8422e-04
 1.8153e+00  1.8876e-04
 1.8167e+00  2.0270e-04
 1.8181e+00  2.2535e-04
 1.8195e+00  2.4814e-04
 1.8209e+00  2.5717e-04
 1.8223e+00  2.4804e-04
 1.8237e+00  2.2843e-04
 1.8251e+00  2.1008e-04
 1.8265e+00  2.0150e-04
 1.8279e+00  2.0772e-04
 1.8293e+00  2.2300e-04
 1.8307e+00  2.3480e-04
 1.8321e+00  2.3871e-04
 1.8335e+00  2.4344e-04
 1.8349e+00  2.6075e-04
 1.8363e+00  2.9027e-04
 1.8378e+00  3.1339e-04
 1.8392e+00  3.2174e-04
 1.8406e+00  3.1822e-04
 1.8420e+00  3.1993e-04
 1.8434e+00  3.3417e-04
 1.8448e+00  3.5963e-04
 1.8462e+00  3.7709e-04
 1.8476e+00  3.7867e-04
 1.8491e+00  3.4938e-04
 1.8505e+00  3.1752e-04
 1.8519e+00  2.8958e-04
 1.8533e+00  2.6934e-04
 1.8547e+00  2.6145e-04
 1.8562e+00  2.5260e-04
 1.8576e+00  2.4993e-04
 1.8590e+00  2.6956e-04
 1.8604e+00  3.0706e-04
 1.8618e+00  3.3811e-04
 1.8633e+00  3.4952e-04
 1.8647e+00  3.3310e-04
 1.8661e+00  3.0078e-04
 1.8676e+00  2.7182e-04
 1.8690e+00  2.5055e-04
 1.8704e+00  2.4594e-04
 1.8718e+00  2.5044e-04
 1.8733e+00  2.5773e-04
 1.8747e+00  2.5923e-04
 1.8761e+00  2.5719e-04
 1.8776e+00  2.6110e-04
 1.8790e+00  2.6451e-04
 1.8804e+00  2.7483e-04
 1.8818e+00  2.7922e-04
 1.8833e+00  2.7351e-04
 1.8847e+00  2.7295e-04
 1.8862e+00  2.6174e-04
 1.8876e+00  2.6007e-04
 1.8891e+00  2.5974e-04
 1.8905e+00  2.5283e-04
 1.8919e+00  2.5527e-04
 1.8934e+00  2.4966e-04
 1.8948e+00  2.3871e-04
 1.8963e+00  2.2748e-04
 1.8977e+00  2.2548e-04
 1.8992e+00  2.3510e-04
 1.9006e+00  2.3921e-04
 1.9020e+00  2.4459e-04
 1.9035e+00  2.5008e-04
 1.9050e+00  2.4378e-04
 1.9064e+00  2.2544e-04
 1.9079e+00  2.0747e-04
 1.9093e+00  2.0078e-04
 1.9107e+00  2.0117e-04
 1.9122e+00  2.2100e-04
 1.9137e+00  2.4754e-04
 1.9151e+00  2.7641e-04
 1.9166e+00  2.9533e-04
 1.9180e+00  2.9581e-04
 1.9195e+00  2.9334e-04
 1.9209e+00  2.9177e-04
 1.9224e+00  2.9550e-04
 1.9239e+00  2.8334e-04
 1.9253e+00  2.6799e-04
 1.9268e+00  2.5726e-04
 1.9282e+00  2.4898e-04
 1.9297e+00  2.3741e-04
 1.9312e+00  2.3689e-04
 1.9326e+00  2.4556e-04
 1.9341e+00  2.5647e-04
 1.9356e+00  2.8466e-04
 1.9370e+00  3.0441e-04
 1.9385e+00  3.1626e-04
 1.9400e+00  3.1248e-04
 1.9415e+00  3.0896e-04
 1.9429e+00  3.0258e-04
 1.9444e+00  2.9024e-04
 1.9459e+00  2.8339e-04
 1.9473e+00  2.9091e-04
 1.9488e+00  2.9312e-04
 1.9503e+00  2.8832e-04
 1.9518e+00  2.6986e-04
 1.9532e+00  2.4155e-04
 1.9547e+00  2.2263e-04
 1.9562e+00  2.0639e-04
 1.9577e+00  2.0148e-04
 1.9591e+00  2.0130e-04
 1.9606e+00  2.1034e-04
 1.9621e+00  2.2913e-04
 1.9636e+00  2.5086e-04
 1.9651e+00  2.6335e-04
 1.9665e+00  2.6316e-04
 1.9680e+00  2.5749e-04
 1.9695e+00  2.4400e-04
 1.9710e+00  2.3336e-04
 1.9725e+00  2.2037e-04
 1.9740e+00  2.0595e-04
 1.9755e+00  1.9987e-04
 1.9770e+00  2.0420e-04
 1.9785e+00  2.1631e-04
 1.9800e+00  2.3151e-04
 1.9815e+00  2.4180e-04
 1.9829e+00  2.4296e-04
 1.9844e+00  2.4288e-04
 1.9859e+00  2.4570e-04
 1.9874e+00  2.5303e-04
 1.9889e+00  2.6700e-04
 1.9904e+00  2.8318e-04
 1.9919e+00  3.0423e-04
 1.9934e+00  3.1926e-04
 1.9949e+00  3.1835e-04
 1.9964e+00  3.0686e-04
 1.9979e+00  2.8450e-04
 1.9994e+00  2.6973e-04
 2.0009e+00  2.6860e-04
 2.0024e+00  2.7352e-04
 2.0039e+00  2.8345e-04
 2.0054e+00  2.8219e-04
 2.0069e+00  2.6728e-04
 2.0085e+00  2.4284e-04
 2.0100e+00  2.1956e-04
 2.0115e+00  2.1598e-04
 2.0130e+00  2.2407e-04
 2.0145e+00  2.3710e-04
 2.0160e+00  2.5363e-04
 2.0175e+00  2.7445e-04
 2.0190e+00  2.8914e-04
 2.0205e+00  3.0686e-04
 2.0221e+00  3.0497e-04
 2.0236e+00  3.0699e-04
 2.0251e+00  2.9835e-04
 2.0266e+00  2.8911e-04
 2.0281e+00  2.8561e-04
 2.0296e+00  2.7516e-04
 2.0311e+00  2.6411e-04
 2.0327e+00  2.5441e-04
 2.0342e+00  2.4636e-04
 2.0357e+00  2.3694e-04
 2.0372e+00  2.2740e-04
 2.0388e+00  2.1411e-04
 2.0403e+00  2.0870e-04
 2.0418e+00  2.0913e-04
 2.0433e+00  2.1956e-04
 2.0449e+00  2.3275e-04
 2.0464e+00  2.3913e-04
 2.0479e+00  2.4539e-04
 2.0495e+00  2.6357e-04
 2.0510e+00  2.8819e-04
 2.0525e+00  3.1941e-04
 2.0540e+00  3.3726e-04
 2.0555e+00  3.4423e-04
 2.0571e+00  3.3647e-04
 2.0586e+00  3.2045e-04
 2.0602e+00  2.9890e-04
 2.0617e+00  2.8046e-04
 2.0632e+00  2.7292e-04
 2.0648e+00  2.6513e-04
 2.0663e+00  2.6926e-04
 2.0678e+00  2.7489e-04
 2.0694e+00  2.8374e-04
 2.0709e+00  2.8346e-04
 2.0724e+00  2.5839e-04
 2.0740e+00  2.3041e-04
 2.0755e+00  2.0514e-04
 2.0770e+00  1.9413e-04
 2.0786e+00  1.9909e-04
 2.0801e+00  2.2116e-04
 2.0817e+00  2.5206e-04
 2.0832e+00  2.8068e-04
 2.0848e+00  2.9293e-04
 2.0863e+00  2.8057e-04
 2.0878e+00  2.5935e-04
 2.0894e+00  2.3502e-04
 2.0909e+00  2.2218e-04
 2.0925e+00  2.1400e-04
 2.0940e+00  2.1446e-04
 2.0956e+00  2.2165e-04
 2.0971e+00  2.3153e-04
 2.0987e+00  2.4804e-04
 2.1002e+00  2.5515e-04
 2.1018e+00  2.7209e-04
 2.1033e+00  2.7384e-04
 2.1049e+00  2.7902e-04
 2.1064e+00  2.6164e-04
 2.1080e+00  2.4337e-04
 2.1096e+00  2.3136e-04
 2.1111e+00  2.3138e-04
 2.1127e+00  2.3720e-04
 2.1142e+00  2.4240e-04
 2.1158e+00  2.5645e-04
 2.1174e+00  2.7282e-04
 2.1189e+00  2.9155e-04
 2.1205e+00  3.0270e-04
 2.1221e+00  3.0346e-04
 2.1236e+00  2.9215e-04
 2.1252e+00  2.7616e-04
 2.1267e+00  2.6552e-04
 2.1283e+00  2.6165e-04
 2.1299e+00  2.6231e-04
 2.1314e+00  2.6897e-04
 2.1330e+00  2.8194e-04
 2.1346e+00  2.9889e-04
 2.1361e+00  3.0594e-04
 2.1377e+00  2.9654e-04
 2.1393e+00  2.7776e-04
 2.1409e+00  2.6989e-04
 2.1424e+00  2.7104e-04
 2.1440e+00  2.6417e-04
 2.1456e+00  2.4060e-04
 2.1472e+00  2.1609e-04
 2.1487e+00  2.0033e-04
 2.1503e+00  2.0027e-04
 2.1519e+00  2.1135e-04
 2.1535e+00  2.3098e-04
 2.1551e+00  2.4935e-04
 2.1566e+00  2.7118e-04
 2.1582e+00  2.8330e-04
 2.1598e+00  2.8114e-04
 2.1614e+00  2.8032e-04
 2.1629e+00  2.7063e-04
 2.1645e+00  2.5240e-04
 2.1661e+00  2.3216e-04
 2.1677e+00  2.2527e-04
 2.1693e+00  2.3618e-04
 2.1709e+00  2.5516e-04
 2.1724e+00  2.7124e-04
 2.1741e+00  2.7835e-04
 2.1756e+00  2.6953e-04
 2.1772e+00  2.5972e-04
 2.1788e+00  2.4376e-04
 2.1804e+00  2.2875e-04
 2.1820e+00  2.2602e-04
 2.1836e+00  2.3234e-04
 2.1852e+00  2.5654e-04
 2.1868e+00  2.9175e-04
 2.1884e+00  3.2302e-04
 2.1900e+00  3.3427e-04
 2.1916e+00  3.2884e-04
 2.1932e+00  3.1809e-04
 2.1948e+00  3.1438e-04
 2.1964e+00  3.2070e-04
 2.1980e+00  3.3060e-04
 2.1996e+00  3.2711e-04
 2.2012e+00  3.2133e-04
 2.2028e+00  3.1238e-04
 2.2044e+00  2.9950e-04
 2.2060e+00  2.9202e-04
 2.2076e+00  2.9008e-04
 2.2092e+00  2.9670e-04
 2.2108e+00  2.9770e-04
 2.2124e+00  2.9433e-04
 2.2140e+00  2.8405e-04
 2.2156e+00  2.7165e-04
 2.2173e+00  2.6529e-04
 2.2189e+00  2.6354e-04
 2.2204e+00  2.7124e-04
 2.2221e+00  2.8849e-04
 2.2237e+00  3.1060e-04
 2.2253e+00  3.2865e-04
 2.2269e+00  3.2456e-04
 2.2285e+00  3.0810e-04
 2.2301e+00  2.7914e-04
 2.2318e+00  2.5158e-04
 2.2334e+00  2.2707e-04
 2.2350e+00  2.1858e-04
 2.2366e+00  2.1295e-04
 2.2382e+00  2.1501e-04
 2.2399e+00  2.2563e-04
 2.2414e+00  2.3590e-04
 2.2431e+00  2.4507e-04
 2.2447e+00  2.4911e-04
 2.2463e+00  2.4751e-04
 2.2479e+00  2.3641e-04
 2.2496e+00  2.2065e-04
 2.2512e+00  2.0627e-04
 2.2528e+00  1.9231e-04
 2.2545e+00  1.8306e-04
 2.2561e+00  1.7837e-04
 2.2577e+00  1.7975e-04
 2.2593e+00  1.8891e-04
 2.2610e+00  2.0388e-04
 2.2626e+00  2.1823e-04
 2.2642e+00  2.2587e-04
 2.2659e+00  2.3919e-04
 2.2675e+00  2.5031e-04
 2.2691e+00  2.7525e-04
 2.2707e+00  3.0890e-04
 2.2724e+00  3.4096e-04
 2.2740e+00  3.6814e-04
 2.2756e+00  3.8159e-04
 2.2773e+00  3.6871e-04
 2.2789e+00  3.4951e-04
 2.2806e+00  3.3367e-04
 2.2822e+00  3.2236e-04
 2.2838e+00  3.1834e-04
 2.2855e+00  2.9643e-04
 2.2871e+00  2.7166e-04
 2.2887e+00  2.5109e-04
 2.2904e+00  2.4374e-04
 2.2920e+00  2.3741e-04
 2.2937e+00  2.2815e-04
 2.2953e+00  2.1343e-04
 2.2970e+00  2.0724e-04
 2.2986e+00  2.0898e-04
 2.3002e+00  2.1771e-04
 2.3019e+00  2.2380e-04
 2.3035e+00  2.2149e-04
 2.3052e+00  2.0894e-04
 2.3068e+00  1.9760e-04
 2.3085e+00  1.9153e-04
 2.3101e+00  1.9004e-04
 2.3118e+00  1.8980e-04
 2.3134e+00  1.9455e-04
 2.3151e+00  1.9582e-04
 2.3167e+00  2.0477e-04
 2.3184e+00  2.1771e-04
 2.3200e+00  2.3175e-04
 2.3217e+00  2.4154e-04
 2.3233e+00  2.5138e-04
 2.3250e+00  2.5601e-04
 2.3266e+00  2.5643e-04
 2.3283e+00  2.6056e-04
 2.3300e+00  2.7243e-04
 2.3317e+00  2.9090e-04
 2.3333e+00  3.0478e-04
 2.3350e+00  3.1856e-04
 2.3366e+00  3.1274e-04
 2.3383e+00  3.1985e-04
 2.3399e+00  3.1025e-04
 2.3416e+00  2.9809e-04
 2.3433e+00  2.8856e-04
 2.3449e+00  2.9572e-04
 2.3466e+00  3.1834e-04
 2.3483e+00  3.4257e-04
 2.3499e+00  3.4665e-04
 2.3516e+00  3.3144e-04
 2.3533e+00  3.0987e-04
 2.3549e+00  2.8496e-04
 2.3566e+00  2.7132e-04
 2.3583e+00  2.6773e-04
 2.3599e+00  2.7185e-04
 2.3616e+00  2.8046e-04
 2.3633e+00  2.9937e-04
 2.3650e+00  3.1184e-04
 2.3666e+00  3.1187e-04
 2.3683e+00  3.0476e-04
 2.3700e+00  2.9610e-04
 2.3717e+00  2.8794e-04
 2.3733e+00  2.7260e-04
 2.3750e+00  2.5227e-04
 2.3767e+00  2.3466e-04
 2.3784e+00  2.2225e-04
 2.3801e+00  2.1425e-04
 2.3817e+00  2.1539e-04
 2.3834e+00  2.2705e-04
 2.3851e+00  2.4025e-04
 2.3868e+00  2.4563e-04
 2.3885e+00  2.5215e-04
 2.3902e+00  2.5514e-04
 2.3918e+00  2.6252e-04
 2.3935e+00  2.7924e-04
 2.3952e+00  2.8860e-04
 2.3969e+00  2.8929e-04
 2.3986e+00  2.8775e-04
 2.4003e+00  2.6529e-04
 2.4020e+00  2.4203e-04
 2.4037e+00  2.2167e-04
 2.4054e+00  2.1698e-04
 2.4071e+00  2.2170e-04
 2.4088e+00  2.3246e-04
 2.4105e+00  2.4525e-04
 2.4122e+00  2.6633e-04
 2.4139e+00  2.8948e-04
 2.4156e+00  3.0527e-04
 2.4173e+00  3.0265e-04
 2.4190e+00  2.9325e-04
 2.4207e+00  2.7978e-04
 2.4224e+00  2.7604e-04
 2.4241e+00  2.8899e-04
 2.4258e+00  3.1454e-04
 2.4275e+00  3.2799e-04
 2.4292e+00  3.1573e-04
 2.4309e+00  2.8673e-04
 2.4326e+00  2.5282e-04
 2.4343e+00  2.3067e-04
 2.4360e+00  2.1532e-04
 2.4377e+00  2.0708e-04
 2.4394e+00  2.0797e-04
 2.4411e+00  2.1283e-04
 2.4428e+00  2.3346e-04
 2.4446e+00  2.5475e-04
 2.4463e+00  2.7198e-04
 2.4480e+00  2.8521e-04
 2.4497e+00  3.0963e-04
 2.4514e+00  3.2846e-04
 2.4531e+00  3.3779e-04
 2.4549e+00  3.3377e-04
 2.4566e+00  3.1636e-04
 2.4583e+00  2.9236e-04
 2.4600e+00  2.7135e-04
 2.4617e+00  2.5467e-04
 2.4634e+00  2.3531e-04
 2.4652e+00  2.1042e-04
 2.4669e+00  1.8906e-04
 2.4686e+00  1.8215e-04
 2.4703e+00  1.7965e-04
 2.4721e+00  1.8969e-04
 2.4738e+00  2.1025e-04
 2.4755e+00  2.2907e-04
 2.4773e+00  2.5315e-04
 2.4790e+00  2.7412e-04
 2.4807e+00  3.0390e-04
 2.4824e+00  3.3025e-04
 2.4842e+00  3.3898e-04
 2.4859e+00  3.3440e-04
 2.4877e+00  3.2007e-04
 2.4894e+00  3.1614e-04
 2.4911e+00  3.2821e-04
 2.4928e+00  3.5092e-04
 2.4946e+00  3.7169e-04
 2.4963e+00  3.7603e-04
 2.4980e+00  3.6635e-04
 2.4998e+00  3.2943e-04
 2.5015e+00  2.7913e-04
 2.5033e+00  2.2800e-04
 2.5050e+00  1.9999e-04
 2.5067e+00  1.8313e-04
 2.5085e+00  1.8329e-04
 2.5102e+00  1.8533e-04
 2.5120e+00  1.8628e-04
 2.5137e+00  1.8504e-04
 2.5155e+00  1.9066e-04
 2.5172e+00  2.0442e-04
 2.5190e+00  2.2545e-04
 2.5207e+00  2.6521e-04
 2.5225e+00  3.1269e-04
 2.5242e+00  3.4719e-04
 2.5260e+00  3.6959e-04
 2.5277e+00  3.7835e-04
 2.5295e+00  3.7056e-04
 2.5312e+00  3.3826e-04
 2.5330e+00  2.9893e-04
 2.5347e+00  2.5290e-04
 2.5365e+00  2.3279e-04
 2.5382e+00  2.1919e-04
 2.5400e+00  2.2243e-04
 2.5418e+00  2.2776e-04
 2.5435e+00  2.3589e-04
 2.5453e+00  2.4445e-04
 2.5470e+00  2.5494e-04
 2.5488e+00  2.6643e-04
 2.5506e+00  2.8197e-04
 2.5523e+00  3.0081e-04
 2.5541e+00  3.2026e-04
 2.5558e+00  3.3078e-04
 2.5576e+00  3.2789e-04
 2.5594e+00  3.1797e-04
 2.5611e+00  3.2007e-04
 2.5629e+00  3.1806e-04
 2.5647e+00  3.0679e-04
 2.5664e+00  2.8196e-04
 2.5682e+00  2.6069e-04
 2.5700e+00  2.4975e-04
 2.5718e+00  2.4552e-04
 2.5735e+00  2.3745e-04
 2.5753e+00  2.3416e-04
 2.5771e+00  2.2797e-04
 2.5789e+00  2.2143e-04
 2.5806e+00  2.2450e-04
 2.5824e+00  2.2623e-04
 2.5842e+00  2.2445e-04
 2.5860e+00  2.1226e-04
 2.5877e+00  1.9838e-04
 2.5895e+00  1.9333e-04
 2.5913e+00  1.9752e-04
 2.5931e+00  2.0593e-04
 2.5949e+00  2.2140e-04
 2.5967e+00  2.4233e-04
 2.5985e+00  2.4677e-04
 2.6002e+00  2.3689e-04
 2.6020e+00  2.2049e-04
 2.6038e+00  2.1062e-04
 2.6056e+00  2.1012e-04
 2.6074e+00  2.1507e-04
 2.6091e+00  2.1771e-04
 2.6110e+00  2.2034e-04
 2.6127e+00  2.1887e-04
 2.6145e+00  2.2668e-04
 2.6163e+00  2.3611e-04
 2.6181e+00  2.4920e-04
 2.6199e+00  2.6860e-04
 2.6217e+00  2.7989e-04
 2.6235e+00  2.9404e-04
 2.6253e+00  2.9379e-04
 2.6271e+00  3.1147e-04
 2.6289e+00  3.3280e-04
 2.6307e+00  3.4549e-04
 2.6325e+00  3.3870e-04
 2.6343e+00  3.1298e-04
 2.6361e+00  2.8356e-04
 2.6379e+00  2.6473e-04
 2.6397e+00  2.7127e-04
 2.6415e+00  2.9715e-04
 2.6433e+00  3.2422e-04
 2.6451e+00  3.5086e-04
 2.6469e+00  3.7163e-04
 2.6487e+00  3.8812e-04
 2.6505e+00  3.8954e-04
 2.6523e+00  3.8055e-04
 2.6541e+00  3.6311e-04
 2.6559e+00  3.3924e-04
 2.6577e+00  3.1702e-04
 2.6596e+00  2.9957e-04
 2.6614e+00  2.8394e-04
 2.6632e+00  2.6983e-04
 2.6650e+00  2.4912e-04
 2.6668e+00  2.3218e-04
 2.6686e+00  2.2788e-04
 2.6704e+00  2.3342e-04
 2.6723e+00  2.4349e-04
 2.6741e+00  2.5770e-04
 2.6759e+00  2.7159e-04
 2.6777e+00  2.6414e-04
 2.6796e+00  2.4477e-04
 2.6814e+00  2.2951e-04
 2.6832e+00  2.1786e-04
 2.6850e+00  2.2441e-04
 2.6868e+00  2.4416e-04
 2.6887e+00  2.7034e-04
 2.6905e+00  2.8283e-04
 2.6923e+00  2.8515e-04
 2.6942e+00  2.8671e-04
 2.6960e+00  2.9392e-04
 2.6978e+00  2.9808e-04
 2.6996e+00  2.9719e-04
 2.7015e+00  2.6335e-04
 2.7033e+00  2.2397e-04
 2.7051e+00  1.9764e-04
 2.7070e+00  1.9117e-04
 2.7088e+00  1.9787e-04
 2.7106e+00  2.0087e-04
 2.7125e+00  2.0470e-04
 2.7143e+00  2.0977e-04
 2.7161e+00  2.2532e-04
 2.7180e+00  2.4937e-04
 2.7198e+00  2.7058e-04
 2.7217e+00  2.7611e-04
 2.7235e+00  2.7790e-04
 2.7254e+00  2.8623e-04
 2.7272e+00  2.7889e-04
 2.7290e+00  2.5650e-04
 2.7309e+00  2.3702e-04
 2.7327e+00  2.2488e-04
 2.7346e+00  2.1585e-04
 2.7364e+00  2.0654e-04
 2.7383e+00  1.9569e-04
 2.7401e+00  1.9034e-04
 2.7420e+00  1.9054e-04
 2.7438e+00  1.9642e-04
 2.7457e+00  2.0234e-04
 2.7475e+00  2.2050e-04
 2.7494e+00  2.4361e-04
 2.7512e+00  2.7069e-04
 2.7531e+00  2.8899e-04
 2.7550e+00  2.9242e-04
 2.7568e+00  2.8994e-04
 2.7587e+00  2.8935e-04
 2.7605e+00  2.8884e-04
 2.7624e+00  2.8624e-04
 2.7643e+00  2.8314e-04
 2.7661e+00  2.7906e-04
 2.7680e+00  2.8250e-04
 2.7699e+00  2.8284e-04
 2.7717e+00  2.8942e-04
 2.7736e+00  2.9211e-04
 2.7755e+00  2.9198e-04
 2.7773e+00  2.8423e-04
 2.7792e+00  2.8185e-04
 2.7811e+00  2.8416e-04
 2.7829e+00  2.9410e-04
 2.7848e+00  3.1154e-04
 2.7867e+00  3.2092e-04
 2.7886e+00  3.1094e-04
 2.7904e+00  3.0648e-04
 2.7923e+00  3.0388e-04
 2.7942e+00  2.9548e-04
 2.7961e+00  2.8535e-04
 2.7979e+00  2.6842e-04
 2.7998e+00  2.5083e-04
 2.8017e+00  2.4719e-04
 2.8036e+00  2.5177e-04
 2.8055e+00  2.4901e-04
 2.8073e+00  2.4721e-04
 2.8092e+00  2.2977e-04
 2.8111e+00  2.1190e-04
 2.8130e+00  1.8767e-04
 2.8149e+00  1.7344e-04
 2.8168e+00  1.6759e-04
 2.8187e+00  1.6829e-04
 2.8206e+00  1.8054e-04
 2.8224e+00  1.9606e-04
 2.8243e+00  2.1894e-04
 2.8262e+00  2.3105e-04
 2.8281e+00  2.3809e-04
 2.8300e+00  2.4171e-04
 2.8319e+00  2.4694e-04
 2.8338e+00  2.4917e-04
 2.8357e+00  2.3960e-04
 2.8376e+00  2.3136e-04
 2.8395e+00  2.2647e-04
 2.8414e+00  2.3112e-04
 2.8433e+00  2.3812e-04
 2.8452e+00  2.5829e-04
 2.8471e+00  2.8433e-04
 2.8490e+00  3.0453e-04
 2.8509e+00  3.2148e-04
 2.8528e+00  3.3499e-04
 2.8547e+00  3.4134e-04
 2.8566e+00  3.3220e-04
 2.8585e+00  3.1533e-04
 2.8605e+00  2.8555e-04
 2.8624e+00  2.5694e-04
 2.8643e+00  2.3608e-04
 2.8662e+00  2.1918e-04
 2.8681e+00  2.0444e-04
 2.8700e+00  2.0137e-04
 2.8719e+00  2.0473e-04
 2.8738e+00  2.1773e-04
 2.8758e+00  2.4019e-04
 2.8777e+00  2.5917e-04
 2.8796e+00  2.7093e-04
 2.8815e+00  2.7759e-04
 2.8834e+00  2.8265e-04
 2.8854e+00  2.9123e-04
 2.8872e+00  3.0499e-04
 2.8892e+00  3.0761e-04
 2.8911e+00  3.0210e-04
 2.8930e+00  2.9121e-04
 2.8950e+00  2.8082e-04
 2.8969e+00  2.8425e-04
 2.8988e+00  2.8474e-04
 2.9007e+00  2.8544e-04
 2.9027e+00  2.7997e-04
 2.9046e+00  2.7149e-04
 2.9065e+00  2.7012e-04
 2.9085e+00  2.6357e-04
 2.9104e+00  2.4866e-04
 2.9123e+00  2.4559e-04
 2.9143e+00  2.4879e-04
 2.9162e+00  2.4463e-04
 2.9182e+00  2.3530e-04
 2.9201e+00  2.2613e-04
 2.9220e+00  2.3503e-04
 2.9240e+00  2.5320e-04
 2.9259e+00  2.7053e-04
 2.9278e+00  2.8266e-04
 2.9298e+00  2.8751e-04
 2.9317e+00  2.9341e-04
 2.9337e+00  2.7997e-04
 2.9356e+00  2.5868e-04
 2.9376e+00  2.3746e-04
 2.9395e+00  2.3398e-04
 2.9415e+00  2.2752e-04
 2.9434e+00  2.2250e-04
 2.9453e+00  2.2294e-04
 2.9473e+00  2.2092e-04
 2.9493e+00  2.2087e-04
 2.9512e+00  2.1074e-04
 2.9532e+00  2.0224e-04
 2.9552e+00  1.9817e-04
 2.9571e+00  2.0266e-04
 2.9590e+00  2.0883e-04
 2.9610e+00  2.1965e-04
 2.9630e+00  2.2573e-04
 2.9649e+00  2.2330e-04
 2.9669e+00  2.1942e-04
 2.9688e+00  2.1617e-04
 2.9708e+00  2.2252e-04
 2.9727e+00  2.4163e-04
 2.9747e+00  2.7462e-04
 2.9767e+00  3.0544e-04
 2.9786e+00  3.2730e-04
 2.9806e+00  3.3496e-04
 2.9826e+00  3.3339e-04
 2.9845e+00  3.3006e-04
 2.9865e+00  3.2902e-04
 2.9885e+00  3.2092e-04
 2.9904e+00  3.1280e-04
 2.9924e+00  2.9296e-04
 2.9944e+00  2.6430e-04
 2.9963e+00  2.3483e-04
 2.9983e+00  2.1683e-04
 3.0003e+00  2.1217e-04
 3.0023e+00  2.1441e-04
 3.0043e+00  2.2106e-04
 3.0062e+00  2.4252e-04
 3.0082e+00  2.8580e-04
 3.0102e+00  3.3951e-04
 3.0122e+00  3.7103e-04
 3.0142e+00  3.7608e-04
 3.0161e+00  3.5880e-04
 3.0181e+00  3.1818e-04
 3.0201e+00  2.7860e-04
 3.0221e+00  2.5032e-04
 3.0241e+00  2.3240e-04
 3.0261e+00  2.2391e-04
 3.0280e+00  2.1201e-04
 3.0301e+00  2.0017e-04
 3.0320e+00  1.9054e-04
 3.0340e+00  1.8698e-04
 3.0360e+00  1.8053e-04
 3.0380e+00  1.8498e-04
 3.0400e+00  1.9249e-04
 3.0420e+00  2.0608e-04
 3.0440e+00  2.1467e-04
 3.0460e+00  2.1201e-04
 3.0480e+00  2.0673e-04
 3.0500e+00  1.9849e-04
 3.0519e+00  1.9221e-04
 3.0540e+00  1.8961e-04
 3.0560e+00  1.9858e-04
 3.0579e+00  2.1743e-04
 3.0599e+00  2.4743e-04
 3.0619e+00  2.7243e-04
 3.0639e+00  2.8223e-04
 3.0659e+00  2.8674e-04
 3.0679e+00  2.8035e-04
 3.0699e+00  2.6743e-04
 3.0719e+00  2.5239e-04
 3.0739e+00  2.4080e-04
 3.0759e+00  2.3883e-04
 3.0779e+00  2.4017e-04
 3.0799e+00  2.3998e-04
 3.0808e+00  1.0000e+05
 3.1819e+00  1.0000e+05
 3.1829e+00  2.9460e-04
 3.1849e+00  2.8229e-04
 3.1870e+00  2.7320e-04
 3.1890e+00  2.7504e-04
 3.1910e+00  2.7081e-04
 3.1931e+00  2.6625e-04
 3.1951e+00  2.6053e-04
 3.1972e+00  2.4784e-04
 3.1992e+00  2.3927e-04
 3.2013e+00  2.4218e-04
 3.2033e+00  2.4682e-04
 3.2053e+00  2.3711e-04
 3.2074e+00  2.2710e-04
 3.2094e+00  2.1749e-04
 3.2115e+00  2.1951e-04
 3.2135e+00  2.3274e-04
 3.2156e+00  2.5026e-04
 3.2176e+00  2.6745e-04
 3.2196e+00  2.7546e-04
 3.2217e+00  2.7176e-04
 3.2237e+00  2.5872e-04
 3.2258e+00  2.2871e-04
 3.2278e+00  2.0282e-04
 3.2299e+00  1.9182e-04
 3.2319e+00  1.9303e-04
 3.2340e+00  2.0398e-04
 3.2360e+00  2.1516e-04
 3.2381e+00  2.2619e-04
 3.2401e+00  2.4290e-04
 3.2422e+00  2.5494e-04
 3.2442e+00  2.5932e-04
 3.2463e+00  2.5783e-04
 3.2484e+00  2.6267e-04
 3.2504e+00  2.7241e-04
 3.2525e+00  2.7511e-04
 3.2545e+00  2.7171e-04
